Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2021-09-14,The Card Counter,2021,https://boxd.it/28zDSf,4.5,,,2021-09-13
2021-09-15,The Stuff,1985,https://boxd.it/28HURp,3.5,,,2021-09-14
2021-09-16,Shang-Chi and the Legend of the Ten Rings,2021,https://boxd.it/28OCS9,3,,,2021-09-15
2021-09-17,Brazil,1985,https://boxd.it/28UzhL,4.5,,,2021-09-16
2021-09-17,He's All That,2021,https://boxd.it/28WykD,1.5,,,2021-09-16
2021-09-18,Hellraiser,1987,https://boxd.it/2941qz,3.5,,,2021-09-17
2021-09-18,Loki,2021,https://boxd.it/295cQF,4,,,2021-09-17
2021-09-19,Thor: The Dark World,2013,https://boxd.it/299pHT,2.5,,,2021-09-18
2021-09-22,The Red Shoes,1948,https://boxd.it/29Dd2f,4,,,2021-09-21
2021-10-01,9/21/21,2021,https://boxd.it/2aN5Ez,,,,2021-09-21
2021-09-23,Suspiria,1977,https://boxd.it/29JJfd,3.5,,,2021-09-22
2021-09-24,Before Sunrise,1995,https://boxd.it/29P1OZ,5,,,2021-09-23
2021-09-24,A Ship to India,1947,https://boxd.it/29QyXH,2.5,,,2021-09-23
2021-09-25,Señorita,2011,https://boxd.it/29UVEL,3,,,2021-09-24
2021-09-26,Before Sunset,2004,https://boxd.it/2a596j,5,,,2021-09-25
2021-09-26,Hustlers,2019,https://boxd.it/2a6ZrZ,3.5,Yes,,2021-09-25
2021-09-26,Before Midnight,2013,https://boxd.it/2a9Q1z,5,,,2021-09-26
2021-09-27,Sisters,1972,https://boxd.it/2aeANH,4,,,2021-09-26
2021-09-29,Dear Evan Hansen,2021,https://boxd.it/2awVUv,2,,,2021-09-28
2021-09-29,Casino Royale,2006,https://boxd.it/2ayasD,3.5,,,2021-09-28
2021-09-30,Apparition,2012,https://boxd.it/2aCqUB,2.5,,,2021-09-29
2021-10-01,They Live,1988,https://boxd.it/2aMDLx,5,Yes,,2021-09-30
2021-10-03,Scooby-Doo! and KISS: Rock and Roll Mystery,2015,https://boxd.it/2b8h7f,2,,,2021-10-03
2021-10-05,Titane,2021,https://boxd.it/2bravd,4,,,2021-10-04
2021-10-06,Quantum of Solace,2008,https://boxd.it/2bAzb1,2.5,,,2021-10-05
2021-10-07,Malignant,2021,https://boxd.it/2bFee9,2.5,,,2021-10-06
2021-10-07,Stop Making Sense,1984,https://boxd.it/2bJy4h,5,Yes,,2021-10-07
2021-10-08,Black Widow,2021,https://boxd.it/2bNgml,2.5,,,2021-10-07
2021-10-08,There's Someone Inside Your House,2021,https://boxd.it/2bPNFT,2,,,2021-10-07
2021-10-09,You're Next,2011,https://boxd.it/2bYPkB,4,,,2021-10-08
2021-10-10,Halloween,2018,https://boxd.it/2ca0hl,3.5,,,2021-10-09
2021-10-11,Trick 'r Treat,2007,https://boxd.it/2ckupJ,4,,,2021-10-10
2021-10-13,Serial Mom,1994,https://boxd.it/2cFiGb,5,Yes,,2021-10-12
2021-10-14,Together Together,2021,https://boxd.it/2cPdTT,4.5,,,2021-10-14
2021-10-15,Skyfall,2012,https://boxd.it/2cWvCv,4,Yes,,2021-10-14
2021-10-16,Diana: The Musical,2021,https://boxd.it/2d3yR3,1,,,2021-10-15
2021-10-17,Beastie Boys: Video Anthology,2000,https://boxd.it/2divkv,4.5,Yes,,2021-10-16
2021-10-17,Funny Games,1997,https://boxd.it/2diz4r,4.5,,,2021-10-17
2021-10-20,A Hard Day's Night,1964,https://boxd.it/2dJcuZ,3,,,2021-10-19
2021-10-23,The Final Girls,2015,https://boxd.it/2e8NQX,2.5,,,2021-10-22
2021-10-23,Muppets Haunted Mansion,2021,https://boxd.it/2e9m5H,3,,,2021-10-22
2021-10-24,Crash,1996,https://boxd.it/2ekDzL,4.5,,,2021-10-23
2021-10-24,Corpse Bride,2005,https://boxd.it/2emP61,3,,,2021-10-24
2021-10-25,Kicking and Screaming,1995,https://boxd.it/2eqR2N,2.5,,,2021-10-24
2021-10-27,The Elephant Man,1980,https://boxd.it/2eO3P9,4,,,2021-10-26
2021-10-29,Donnie Darko,2001,https://boxd.it/2f8Qhb,4,,,2021-10-28
2021-10-30,Spectre,2015,https://boxd.it/2fhV8B,3,Yes,,2021-10-29
2021-10-30,Dune,2021,https://boxd.it/2fiJkR,3,,,2021-10-30
2021-10-31,Scream,1996,https://boxd.it/2foxfH,5,Yes,,2021-10-30
2021-10-31,Scream 2,1997,https://boxd.it/2fpQHx,3.5,Yes,,2021-10-30
2021-10-31,Scream 3,2000,https://boxd.it/2frvSj,3,,,2021-10-30
2021-10-31,Scream 4,2011,https://boxd.it/2ftdHh,3.5,,,2021-10-30
2021-11-01,Hocus Pocus,1993,https://boxd.it/2fCIkr,4,Yes,,2021-10-31
2021-11-02,No Time to Die,2021,https://boxd.it/2fQSnN,3,,,2021-11-01
2021-11-02,Slacker,1990,https://boxd.it/2fS89T,2.5,,,2021-11-01
2021-11-03,Last Night in Soho,2021,https://boxd.it/2fZGTb,1.5,,,2021-11-02
2021-11-03,Censor,2021,https://boxd.it/2g0pK9,2.5,,,2021-11-02
2021-11-04,Stalker,1979,https://boxd.it/2g99J3,4,,,2021-11-03
2021-11-05,The French Dispatch,2021,https://boxd.it/2gfnHd,3,,,2021-11-04
2021-11-06,Willy's Wonderland,2021,https://boxd.it/2grBTB,2,,,2021-11-05
2021-11-07,Dazed and Confused,1993,https://boxd.it/2gDfHd,4.5,,,2021-11-07
2021-11-08,"Hello, Dolly!",1969,https://boxd.it/2gMFJR,4.5,Yes,,2021-11-07
2021-11-09,The Rock,1996,https://boxd.it/2gXq1H,3,,,2021-11-09
2021-11-10,Scanners,1981,https://boxd.it/2h26Ht,4,,,2021-11-09
2021-11-11,You've Got Mail,1998,https://boxd.it/2hcm6N,2.5,,,2021-11-10
2021-11-11,The Night Porter,1974,https://boxd.it/2hdTqt,3,,,2021-11-10
2021-11-12,Bicycle Thieves,1948,https://boxd.it/2hhpgr,3.5,,,2021-11-11
2021-11-12,Ratcatcher,1999,https://boxd.it/2hn3cp,4,,,2021-11-12
2021-11-13,Jungle Cruise,2021,https://boxd.it/2hseF3,1.5,,,2021-11-12
2021-11-14,Armageddon,1998,https://boxd.it/2hEzYT,2,,,2021-11-13
2021-11-14,The Sparks Brothers,2021,https://boxd.it/2hGPmF,3,,,2021-11-13
2021-11-14,Home Sweet Home Alone,2021,https://boxd.it/2hK2Hx,0.5,,,2021-11-14
2021-11-15,The Shape of Water,2017,https://boxd.it/2hUamR,4.5,Yes,,2021-11-14
2021-11-16,Spencer,2021,https://boxd.it/2i5aWx,3.5,,,2021-11-15
2021-11-17,Yojimbo,1961,https://boxd.it/2iayKZ,4,,,2021-11-16
2021-11-17,Princess Mononoke,1997,https://boxd.it/2icCfP,4,,,2021-11-16
2021-11-18,Shadows,1958,https://boxd.it/2iipM9,3,,,2021-11-17
2021-11-19,Belfast,2021,https://boxd.it/2irLp5,3.5,,,2021-11-18
2021-11-21,Prisoners of the Ghostland,2021,https://boxd.it/2iHdi7,2.5,,,2021-11-20
2021-11-21,King Richard,2021,https://boxd.it/2iJrxz,3.5,,,2021-11-20
2021-11-21,Come from Away,2021,https://boxd.it/2iKQqb,4,,,2021-11-20
2021-11-21,Halloween Kills,2021,https://boxd.it/2iMoXP,2,,,2021-11-20
2021-11-22,Billie Eilish: The World's a Little Blurry,2021,https://boxd.it/2iVRal,3.5,,,2021-11-21
2021-11-22,Walkabout,1971,https://boxd.it/2iYpol,4,,,2021-11-21
2021-11-23,Evangelion: 3.0 You Can (Not) Redo,2012,https://boxd.it/2j2tDd,3,,,2021-11-22
2021-11-23,Val,2021,https://boxd.it/2j6Y6n,4,,,2021-11-22
2021-11-23,The Hunchback of Notre Dame,1996,https://boxd.it/2j7UUl,5,Yes,,2021-11-23
2021-11-23,The Hunchback of Notre Dame II,2002,https://boxd.it/2j8bIh,1,,,2021-11-23
2021-11-24,Fantastic Mr. Fox,2009,https://boxd.it/2jdUa5,4.5,Yes,,2021-11-23
2021-11-24,The Eyes of Tammy Faye,2021,https://boxd.it/2jgfiN,4,,,2021-11-24
2021-11-25,House of Gucci,2021,https://boxd.it/2jlYA3,4,,,2021-11-24
2021-11-25,Under Wraps,2021,https://boxd.it/2jmBXb,0.5,,,2021-11-24
2021-11-25,Yi Yi,2000,https://boxd.it/2joXtL,4.5,,,2021-11-25
2021-11-26,National Lampoon's Christmas Vacation,1989,https://boxd.it/2jv7l5,0.5,,,2021-11-25
2021-11-26,Unaccompanied Minors,2006,https://boxd.it/2jvGyN,2.5,,,2021-11-25
2021-11-26,'Twas the Fight Before Christmas,2021,https://boxd.it/2jxHwR,3.5,,,2021-11-26
2021-11-27,"tick, tick... BOOM!",2021,https://boxd.it/2jExD3,4.5,,,2021-11-26
2021-11-27,Sunday in the Park with George,1986,https://boxd.it/2jGr4F,5,Yes,,2021-11-26
2021-11-28,The Thin Blue Line,1988,https://boxd.it/2jSplN,4,,,2021-11-28
2021-11-28,Company: A Musical Comedy,2008,https://boxd.it/2jTord,5,Yes,,2021-11-28
2021-11-29,8-Bit Christmas,2021,https://boxd.it/2jXEbN,2,,,2021-11-28
2021-11-29,Moonstruck,1987,https://boxd.it/2k1Ds7,4.5,Yes,,2021-11-28
2021-11-30,Three Colours: White,1994,https://boxd.it/2k9MVN,3.5,,,2021-11-29
2021-12-01,The Father,2020,https://boxd.it/2khW1V,4.5,,,2021-11-30
2021-12-02,Jonas Brothers Family Roast,2021,https://boxd.it/2koxpd,1,,,2021-12-01
2021-12-02,Anna and the Apocalypse,2017,https://boxd.it/2kspoz,3,,,2021-12-01
2021-12-03,The Humans,2021,https://boxd.it/2kxCtR,3,,,2021-12-02
2021-12-04,Christmas ...Again?!,2021,https://boxd.it/2kIg2r,2,,,2021-12-03
2021-12-04,Carol,2015,https://boxd.it/2kJbMB,3.5,,,2021-12-03
2021-12-05,C'mon C'mon,2021,https://boxd.it/2kQdbB,3.5,,,2021-12-04
2021-12-06,Theorem,1968,https://boxd.it/2kZYv7,4,,,2021-12-05
2021-12-06,The Power of the Dog,2021,https://boxd.it/2l1J1Z,3.5,,,2021-12-05
2021-12-06,Crimson Peak,2015,https://boxd.it/2l3SwL,3,,,2021-12-05
2021-12-07,Benedetta,2021,https://boxd.it/2lctqB,4,,,2021-12-06
2021-12-08,Harlan County U.S.A.,1976,https://boxd.it/2liRjL,5,,,2021-12-07
2021-12-08,Black Christmas,1974,https://boxd.it/2llAuX,4,,,2021-12-07
2021-12-09,Mandibles,2020,https://boxd.it/2lqyQd,3.5,,,2021-12-08
2021-12-09,Diary of a Wimpy Kid,2021,https://boxd.it/2lrPyR,1,,,2021-12-08
2021-12-09,A Christmas Story,1983,https://boxd.it/2ltbAR,3.5,Yes,,2021-12-08
2021-12-10,Clifford the Big Red Dog,2021,https://boxd.it/2lAunB,2.5,,,2021-12-09
2021-12-10,Krampus,2015,https://boxd.it/2lBI83,4,,,2021-12-09
2021-12-11,Ghostbusters: Afterlife,2021,https://boxd.it/2lIdk7,3,,,2021-12-10
2021-12-11,Popstar: Never Stop Never Stopping,2016,https://boxd.it/2lKM93,4.5,Yes,,2021-12-10
2021-12-12,'Twas the Fight Before Christmas,2021,https://boxd.it/2lV50T,3.5,Yes,,2021-12-11
2021-12-13,Scrooged,1988,https://boxd.it/2m6BEj,2.5,,,2021-12-12
2021-12-14,A Christmas Dance Reunion,2021,https://boxd.it/2mbThH,2,,,2021-12-13
2021-12-14,South Park: Post COVID,2021,https://boxd.it/2mcqtr,2,,,2021-12-13
2021-12-14,Everybody's Talking About Jamie,2021,https://boxd.it/2mfbEP,3,,,2021-12-13
2021-12-14,Street Gang: How We Got to Sesame Street,2021,https://boxd.it/2mh1m1,3,,,2021-12-14
2021-12-15,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,https://boxd.it/2mm9X5,3.5,,,2021-12-14
2021-12-15,Single All the Way,2021,https://boxd.it/2mnhQD,3,,,2021-12-14
2021-12-15,Nightmare Alley,1947,https://boxd.it/2mph3b,3,,,2021-12-14
2021-12-16,Passing,2021,https://boxd.it/2mxELL,4,,,2021-12-15
2021-12-16,All Too Well: The Short Film,2021,https://boxd.it/2mxJGr,3,,,2021-12-15
2021-12-16,Ron's Gone Wrong,2021,https://boxd.it/2myO53,3.5,,,2021-12-15
2021-12-17,A Quiet Place,2018,https://boxd.it/2mDkw9,3,,,2021-12-16
2021-12-17,A Quiet Place Part II,2020,https://boxd.it/2mEfTJ,2.5,,,2021-12-16
2021-12-17,The Nightmare Before Christmas,1993,https://boxd.it/2mGhsT,4.5,Yes,,2021-12-16
2021-12-17,Nightmare Alley,2021,https://boxd.it/2mJbf1,4.5,,,2021-12-17
2021-12-18,Spin,2021,https://boxd.it/2mSUCH,4,,,2021-12-17
2021-12-18,The Velvet Underground,2021,https://boxd.it/2mUYTV,3,,,2021-12-18
2021-12-19,South Park: Post COVID: The Return of COVID,2021,https://boxd.it/2n6VYx,2.5,,,2021-12-19
2021-12-20,A Forbidden Orange,2021,https://boxd.it/2ndN6V,2.5,,,2021-12-19
2021-12-20,The Muppet Christmas Carol,1992,https://boxd.it/2nh7Qv,4,Yes,,2021-12-19
2021-12-20,Emmet Otter's Jug-Band Christmas,1977,https://boxd.it/2njZVN,4.5,Yes,,2021-12-19
2021-12-20,High School Musical,2006,https://boxd.it/2nk0YN,5,Yes,,2021-12-19
2021-12-21,The Last Duel,2021,https://boxd.it/2nqVvv,3,,,2021-12-20
2021-12-21,Spider-Man: Far From Home,2019,https://boxd.it/2nu2EP,3,Yes,,2021-12-20
2021-12-22,Love Actually,2003,https://boxd.it/2nG7Ef,3,,,2021-12-21
2021-12-22,The Electrical Life of Louis Wain,2021,https://boxd.it/2nHCgl,3.5,,,2021-12-22
2021-12-23,The Matrix Resurrections,2021,https://boxd.it/2nTsNj,4,,,2021-12-22
2021-12-24,Nine Days,2020,https://boxd.it/2o0KKL,4,,,2021-12-23
2021-12-25,Don't Look Up,2021,https://boxd.it/2ohaiP,2.5,,,2021-12-24
2021-12-25,Encanto,2021,https://boxd.it/2oltrp,3.5,,,2021-12-25
2021-12-26,The Scary of Sixty-First,2021,https://boxd.it/2osSqF,1.5,,,2021-12-25
2021-12-26,The Wonderful World of Disney: Magical Holiday Celebration,2021,https://boxd.it/2ouQMj,2,,,2021-12-25
2021-12-26,Hawkeye,2021,https://boxd.it/2oCdFz,3.5,,,2021-12-26
2021-12-27,Licorice Pizza,2021,https://boxd.it/2oNqiP,3.5,,,2021-12-26
2021-12-27,"Planes, Trains and Automobiles",1987,https://boxd.it/2oPW11,4,,,2021-12-26
2021-12-29,Spider-Man: No Way Home,2021,https://boxd.it/2pjjyl,3,,,2021-12-28
2021-12-29,The Nice Guys,2016,https://boxd.it/2pnmpf,5,,,2021-12-28
2021-12-30,Game Night,2018,https://boxd.it/2pF2Mp,4,,,2021-12-29
2021-12-31,Red Rocket,2021,https://boxd.it/2pRmWt,4.5,,,2021-12-30
2022-01-01,Bo Burnham: Inside,2021,https://boxd.it/2q50Yb,5,Yes,,2021-12-31
2022-01-02,Che: Part One,2008,https://boxd.it/2qxYGH,4,,,2022-01-02
2022-01-03,The Hunchback of Notre Dame,1996,https://boxd.it/2qNUhF,5,Yes,,2022-01-02
2022-01-03,Che: Part Two,2008,https://boxd.it/2qSoGN,3,,,2022-01-03
2022-01-04,Boyhood,2014,https://boxd.it/2r0knD,4,,,2022-01-03
2022-01-04,The Curious Case of Benjamin Button,2008,https://boxd.it/2r6LCn,3,,,2022-01-03
2022-01-04,Fishing with John,1991,https://boxd.it/2r8fIn,4,,,2022-01-03
2022-01-05,Hereditary,2018,https://boxd.it/2rjmQZ,4,,,2022-01-04
2022-01-05,The Organizer,1963,https://boxd.it/2rpaGZ,4,,,2022-01-05
2022-01-06,Fight Club,1999,https://boxd.it/2rxzu1,3,,,2022-01-05
2022-01-06,The Piano Teacher,2001,https://boxd.it/2rCTOF,5,,,2022-01-05
2022-01-07,Eyes Without a Face,1960,https://boxd.it/2rT05p,3.5,,,2022-01-07
2022-01-08,Ocean's Eleven,2001,https://boxd.it/2s3tbr,4,,,2022-01-07
2022-01-08,Funny Games,1997,https://boxd.it/2s848n,5,Yes,,2022-01-08
2022-01-08,The Decameron,1971,https://boxd.it/2s8Ppb,4,,,2022-01-08
2022-01-09,Irma Vep,1996,https://boxd.it/2soaxb,3.5,,,2022-01-08
2022-01-09,Cronos,1992,https://boxd.it/2sqAIt,3,,,2022-01-09
2022-01-10,Pirates of the Caribbean: The Curse of the Black Pearl,2003,https://boxd.it/2sFjiN,3,Yes,,2022-01-09
2022-01-10,The Story of Menstruation,1946,https://boxd.it/2sFSRN,3,,,2022-01-09
2022-01-10,Tootsie,1982,https://boxd.it/2sJ7X3,3,,,2022-01-10
2022-01-11,Star Wars: The Last Jedi,2017,https://boxd.it/2sPU1J,4.5,Yes,,2022-01-10
2022-01-11,Three Colours: Red,1994,https://boxd.it/2sRFvN,4,,,2022-01-10
2022-01-12,Hard Boiled,1992,https://boxd.it/2t37LB,4,,,2022-01-11
2022-01-13,Memories of Murder,2003,https://boxd.it/2tkxL7,4,,,2022-01-12
2022-01-13,Eternals,2021,https://boxd.it/2tqVyX,2,,,2022-01-12
2022-01-16,The Tragedy of Macbeth,2021,https://boxd.it/2u9fHX,3.5,,,2022-01-15
2022-01-17,Cars,2006,https://boxd.it/2useuh,4,Yes,,2022-01-16
2022-01-17,The Canterbury Tales,1972,https://boxd.it/2uv2TF,3,,,2022-01-16
2022-01-17,The Lady Vanishes,1938,https://boxd.it/2uwKMZ,3.5,,,2022-01-17
2022-01-18,Faces,1968,https://boxd.it/2uG2Od,3,,,2022-01-17
2022-01-19,Monsieur Hulot's Holiday,1953,https://boxd.it/2uSse5,3.5,,,2022-01-18
2022-01-23,Y Tu Mamá También,2001,https://boxd.it/2vMBVJ,4.5,,,2022-01-23
2022-01-24,Winnie the Pooh,2011,https://boxd.it/2vYn4Z,4,,,2022-01-23
2022-01-24,The Lure,2015,https://boxd.it/2w0LL3,4.5,,,2022-01-23
2022-01-24,Ghost World,2001,https://boxd.it/2w2csT,3,,,2022-01-24
2022-01-27,Mon Oncle,1958,https://boxd.it/2wuDKL,4,,,2022-01-26
2022-01-28,Jackass: The Movie,2002,https://boxd.it/2wKn5z,3,Yes,,2022-01-27
2022-01-29,Hunger,2008,https://boxd.it/2wRbYV,4,,,2022-01-28
2022-01-29,My Own Private Idaho,1991,https://boxd.it/2wY1Ol,3.5,,,2022-01-29
2022-01-30,A Woman Under the Influence,1974,https://boxd.it/2xcrvH,3.5,,,2022-01-30
2022-01-31,The Simpsons Movie,2007,https://boxd.it/2xm4C1,3.5,Yes,,2022-01-30
2022-01-31,The Times of Harvey Milk,1984,https://boxd.it/2xp49z,4.5,,,2022-01-31
2022-02-01,Blue Is the Warmest Color,2013,https://boxd.it/2xBiUt,2,,,2022-02-01
2022-02-03,The Card Counter,2021,https://boxd.it/2xTwyn,4,Yes,,2022-02-02
2022-02-03,Taste of Cherry,1997,https://boxd.it/2xWg2L,4.5,,,2022-02-03
2022-02-04,Jackass Number Two,2006,https://boxd.it/2y4XoV,3.5,Yes,,2022-02-03
2022-02-06,Sanjuro,1962,https://boxd.it/2ytMcp,4,,,2022-02-06
2022-02-07,Tower of Terror,1997,https://boxd.it/2yFvG7,3,,,2022-02-06
2022-02-08,The Killing of a Chinese Bookie,1976,https://boxd.it/2yMv1R,3,,,2022-02-07
2022-02-11,The Tree of Life,2011,https://boxd.it/2zmO4R,3,,,2022-02-10
2022-02-13,Jackass 3D,2010,https://boxd.it/2zHe7R,3,Yes,,2022-02-12
2022-02-13,"I, Daniel Blake",2016,https://boxd.it/2zM6AB,5,,,2022-02-13
2022-02-14,Decalogue II,1989,https://boxd.it/2zTqWB,3,,,2022-02-13
2022-02-14,Annette,2021,https://boxd.it/2zVEHf,4,Yes,,2022-02-13
2022-02-14,The Muppets at Walt Disney World,1990,https://boxd.it/2zWC8J,3,,,2022-02-13
2022-02-15,Jackass Forever,2022,https://boxd.it/2A5DxX,5,,,2022-02-14
2022-02-18,Welcome to the Dollhouse,1995,https://boxd.it/2AE5np,4,,,2022-02-18
2022-02-18,Disney's FastPass: A Complicated History,2021,https://boxd.it/2AEK3Z,4,Yes,,2022-02-18
2022-02-21,The Lost Daughter,2021,https://boxd.it/2BcDWV,3.5,,,2022-02-20
2022-02-21,A Bug's Life,1998,https://boxd.it/2BgbnV,3.5,Yes,,2022-02-20
2022-02-21,Kimi,2022,https://boxd.it/2BgbFF,3,,,2022-02-20
2022-02-26,Decalogue III,1989,https://boxd.it/2C5Kyr,3.5,,,2022-02-25
2022-02-27,Flee,2021,https://boxd.it/2CkmLh,4,,,2022-02-27
2022-02-28,Descendants,2015,https://boxd.it/2CtE8l,2.5,Yes,,2022-02-27
2022-03-03,Decalogue IV,1989,https://boxd.it/2CWwsF,3.5,,,2022-03-02
2022-03-05,The Power of the Dog,2021,https://boxd.it/2DjLnr,4,Yes,,2022-03-04
2022-03-13,"tick, tick... BOOM!",2021,https://boxd.it/2ERU9P,5,Yes,,2022-03-12
2022-03-15,Scream,2022,https://boxd.it/2FhRF1,3,,,2022-03-14
2022-03-17,Turning Red,2022,https://boxd.it/2FB0bR,3.5,,,2022-03-16
2022-03-17,West Side Story,2021,https://boxd.it/2FDTgL,3,,,2022-03-16
2022-03-19,Johnny Bubble,2016,https://boxd.it/2FZB97,4,,,2022-03-19
2022-03-19,Sissy-Boy Slap-Party,2004,https://boxd.it/2FZFuN,4,,,2022-03-19
2022-03-21,Decalogue V,1989,https://boxd.it/2GkEe7,5,,,2022-03-20
2022-03-21,Fresh,2022,https://boxd.it/2GooOL,3,,,2022-03-20
2022-03-21,Fear & Shame,2017,https://boxd.it/2GphAJ,4,,,2022-03-20
2022-03-22,Decalogue VI,1989,https://boxd.it/2GBSOx,4,,,2022-03-21
2022-03-27,PlayTime,1967,https://boxd.it/2HubqR,4.5,,,2022-03-26
2022-03-28,Billy Elliot,2000,https://boxd.it/2HI98f,3.5,,,2022-03-27
2022-03-29,Decalogue VIII,1989,https://boxd.it/2HO09v,3,,,2022-03-28
2022-03-29,Decalogue IX,1989,https://boxd.it/2HOrX3,3.5,,,2022-03-28
2022-03-30,Visitor Information,2015,https://boxd.it/2HYEJX,,,,2022-03-29
2022-03-31,What Codec Should I Use?,2020,https://boxd.it/2I8jFb,,,,2022-03-30
2022-04-02,Adventureland,2009,https://boxd.it/2IxVVB,4,Yes,,2022-04-01
2022-04-03,Decalogue X,1989,https://boxd.it/2IDpZj,4,,,2022-04-02
2022-04-03,Dekalog,1989,https://boxd.it/2IDZIj,4,,,2022-04-02
2022-04-03,Nathan for You: Finding Frances,2017,https://boxd.it/2IJo1z,4.5,,,2022-04-02
2022-04-04,Suspiria,2018,https://boxd.it/2IVwyb,5,,,2022-04-03
2022-04-05,Trafic,1971,https://boxd.it/2J5Vy1,3,,,2022-04-04
2022-04-05,Elephant,1989,https://boxd.it/2J744r,4,,,2022-04-04
2022-04-06,May I Please Enter?,2018,https://boxd.it/2JcvNt,3,,,2022-04-05
2022-04-06,Live Forever as You Are Now with Alan Resnick,2013,https://boxd.it/2JcBA1,4,,,2022-04-05
2022-04-06,Chasing Amy,1997,https://boxd.it/2JdBhv,1,,,2022-04-05
2022-04-07,Nowhere,1997,https://boxd.it/2Jo2VR,4.5,,,2022-04-06
2022-04-08,Paul Schrader: Man in a Room,2020,https://boxd.it/2JBUUf,3.5,,,2022-04-08
2022-04-09,Moonrise Kingdom,2012,https://boxd.it/2JMbfX,4,,,2022-04-09
2022-04-10,Arabian Nights,1974,https://boxd.it/2JZK7v,4,,,2022-04-10
2022-04-11,The Batman,2022,https://boxd.it/2K4oqv,3,,,2022-04-10
2022-04-11,Before Sunrise,1995,https://boxd.it/2K9lzT,5,Yes,,2022-04-10
2022-04-12,Bad Luck Banging or Loony Porn,2021,https://boxd.it/2KgkXp,1.5,,,2022-04-11
2022-04-12,Everything Everywhere All at Once,2022,https://boxd.it/2KiupL,4.5,,,2022-04-11
2022-04-13,Atman,1975,https://boxd.it/2KqJiB,3,,,2022-04-12
2022-04-14,Kennywood Memories,1988,https://boxd.it/2KFKgV,5,Yes,,2022-04-13
2022-04-14,The Devil's Backbone,2001,https://boxd.it/2KGnlv,3.5,,,2022-04-14
2022-04-16,What a Girl Wants,2003,https://boxd.it/2L2JU7,2,,,2022-04-16
2022-04-17,7 Days in Hell,2015,https://boxd.it/2Lcl5T,3.5,,,2022-04-16
2022-04-18,The Witch,2015,https://boxd.it/2LrC0L,4,,,2022-04-17
2022-04-20,Dead Man,1995,https://boxd.it/2LMxXZ,4,,,2022-04-19
2022-04-21,Possession,1981,https://boxd.it/2LVcWz,5,,,2022-04-20
2022-04-22,The Fast and the Furious,2001,https://boxd.it/2M9k3Z,2.5,,,2022-04-21
2022-04-23,Benny's Video,1992,https://boxd.it/2MkmfZ,4.5,,,2022-04-22
2022-04-23,Female Trouble,1974,https://boxd.it/2MmoZ5,4.5,Yes,,2022-04-23
2022-04-24,After Yang,2021,https://boxd.it/2MsjsH,4,,,2022-04-23
2022-04-24,The Battle of Algiers,1966,https://boxd.it/2Mv3LT,4,,,2022-04-23
2022-04-25,Drive,2011,https://boxd.it/2MGcmb,4,,,2022-04-24
2022-04-25,Spider-Man,2002,https://boxd.it/2MI5J7,4,Yes,,2022-04-24
2022-04-26,We're All Going to the World's Fair,2021,https://boxd.it/2MPJRf,4,,,2022-04-25
2022-04-26,The Northman,2022,https://boxd.it/2MSTW1,3.5,,,2022-04-25
2022-04-28,Bill & Ted's Bogus Journey,1991,https://boxd.it/2Ne2un,4.5,,,2022-04-27
2022-04-29,Night and Fog,1956,https://boxd.it/2NoOdp,5,,,2022-04-29
2022-04-30,France,2021,https://boxd.it/2NwkZJ,3,,,2022-04-29
2022-04-30,Crush,2022,https://boxd.it/2Nz6pX,3,,,2022-04-30
2022-05-01,The Irishman,2019,https://boxd.it/2NHdz7,4,,,2022-04-30
2022-05-01,Spring Breakers,2012,https://boxd.it/2NK8YH,2.5,,,2022-05-01
2022-05-02,Jackass Forever,2022,https://boxd.it/2NUJGP,5,Yes,,2022-05-01
2022-05-02,Female Trouble,1974,https://boxd.it/2NXJ5b,4.5,Yes,,2022-05-02
2022-05-04,The Human Condition I: No Greater Love,1959,https://boxd.it/2OfR5p,3.5,,,2022-05-03
2022-05-05,Nightcrawler,2014,https://boxd.it/2OmEox,3.5,,,2022-05-04
2022-05-06,Walk Hard: The Dewey Cox Story,2007,https://boxd.it/2OyrtN,4,,,2022-05-05
2022-05-06,The Last Temptation of Christ,1988,https://boxd.it/2OzIJP,4.5,Yes,,2022-05-05
2022-05-06,Free Voice of Labor: The Jewish Anarchists,1980,https://boxd.it/2OBkox,4,,,2022-05-06
2022-05-07,Tig Notaro: Drawn,2021,https://boxd.it/2OJASJ,3.5,,,2022-05-06
2022-05-07,CODA,2021,https://boxd.it/2OL1r3,4.5,Yes,,2022-05-06
2022-05-08,'71,2014,https://boxd.it/2OUFR9,3.5,,,2022-05-07
2022-05-08,Dunkirk,2017,https://boxd.it/2OWuMr,2.5,,,2022-05-07
2022-05-09,Amour,2012,https://boxd.it/2P7YxN,4.5,,,2022-05-08
2022-05-09,Moon Knight,2022,https://boxd.it/2Pezr5,3,,,2022-05-08
2022-05-10,"Don't Worry, He Won't Get Far on Foot",2018,https://boxd.it/2Pi3pz,4,,,2022-05-09
2022-05-11,Come and See,1985,https://boxd.it/2Punjl,5,,,2022-05-10
2022-05-12,The Bitter Tears of Petra von Kant,1972,https://boxd.it/2PDGAD,3,,,2022-05-11
